2019-10-31 10:21:06,40.628087,14.479083
2019-10-31 10:21:04,40.627983,14.479192
2019-10-31 10:21:01,40.627750,14.479238
2019-10-31 10:20:59,40.627597,14.479225
2019-10-31 10:19:06,40.624070,14.471063
2019-10-31 10:19:06,40.624070,14.471063
2019-10-31 10:18:54,40.623475,14.471497
2019-10-31 10:18:50,40.623287,14.471275
2019-10-31 10:18:49,40.623178,14.471262
2019-10-31 10:18:45,40.622958,14.471005
2019-10-31 10:18:21,40.621963,14.469878
2019-10-31 10:18:19,40.621925,14.469797
2019-10-31 10:18:07,40.621762,14.468628
2019-10-31 10:17:30,40.621637,14.465778
2019-10-31 10:15:45,40.619737,14.459608
2019-10-31 10:15:43,40.619853,14.459633
2019-10-31 10:15:41,40.619970,14.459542
2019-10-31 10:15:40,40.620712,14.457122
2019-10-31 10:13:32,40.619870,14.449938
2019-10-31 10:13:22,40.619672,14.449180
2019-10-31 10:12:08,40.618062,14.440650
2019-10-31 10:12:07,40.618062,14.440650
2019-10-31 10:11:21,40.617533,14.440333
2019-10-31 10:11:20,40.617455,14.440303
2019-10-31 10:11:14,40.617408,14.439872
2019-10-31 10:11:12,40.617520,14.439530
2019-10-31 10:11:02,40.620425,14.459792
2019-10-31 10:11:00,40.620425,14.459792
2019-10-31 10:08:26,40.616600,14.433362
2019-10-31 10:08:23,40.616455,14.433200
2019-10-31 10:08:10,40.616225,14.432038
2019-10-31 10:08:04,40.616230,14.431575
2019-10-30 13:21:49,40.659725,14.424322
2019-10-30 13:21:49,40.659725,14.424322
2019-10-30 12:08:11,40.661950,14.427728
2019-10-30 12:08:07,40.662022,14.427753
2019-10-30 12:08:04,40.662033,14.427722
2019-10-30 12:08:02,40.662033,14.427722
2019-10-30 11:54:22,40.662012,14.427867
2019-10-30 11:54:10,40.662003,14.427553
2019-10-30 11:53:56,40.661983,14.427775
2019-10-30 11:53:33,40.661970,14.427733
2019-10-30 11:36:17,40.661828,14.424942
2019-10-30 11:29:37,40.663692,14.423875
2019-10-30 11:29:21,40.663708,14.423825
2019-10-30 11:29:12,40.663637,14.423758
2019-10-30 11:21:42,40.663772,14.428003
2019-10-30 11:21:34,40.663778,14.427988
2019-10-30 11:21:24,40.663778,14.427992
2019-10-30 11:21:23,40.663778,14.427987
2019-10-30 11:21:11,40.663795,14.428000
2019-10-30 11:21:06,40.663792,14.427997
2019-10-30 11:19:40,40.663345,14.428725
2019-10-29 15:45:13,40.624700,14.376800
2019-10-29 13:48:52,40.624700,14.377000
2019-10-29 13:48:37,40.624700,14.376900
2019-10-29 13:44:21,40.624600,14.377000
2019-10-29 11:15:05,40.627758,14.375808
2019-10-29 11:15:04,40.627762,14.375813
2019-10-29 11:15:03,40.627755,14.375817
2019-10-29 11:11:59,40.628075,14.375383
2019-10-29 11:11:57,40.628063,14.375378
2019-10-29 11:09:06,40.627013,14.375920
2019-10-29 11:08:57,40.626913,14.375895
2019-10-29 11:08:47,40.626870,14.375925
2019-10-29 11:08:41,40.626878,14.375947
2019-10-28 21:41:04,40.626133,14.375692
2019-10-28 21:40:56,40.626112,14.375658
2019-10-28 21:40:36,40.626100,14.375687
2019-10-28 21:40:34,40.625983,14.375795
2019-10-28 21:37:42,40.626053,14.375650
2019-10-28 21:21:12,40.625503,14.372938
2019-10-28 21:21:09,40.625512,14.372937
2019-10-28 21:20:31,40.625428,14.372837
2019-10-28 21:20:31,40.625428,14.372837
2019-10-28 21:20:14,40.625492,14.372795
2019-10-28 21:17:45,40.624787,14.371995
2019-10-28 17:01:55,40.627980,14.366945
2019-10-28 17:01:24,40.627937,14.366975
2019-10-28 17:01:19,40.627962,14.366883
2019-10-28 16:21:54,40.627922,14.366963
2019-10-28 16:21:00,40.627955,14.366917
2019-10-28 16:20:56,40.627933,14.366928
2019-10-28 16:18:08,40.627955,14.367005
2019-10-28 13:36:17,40.627500,14.373275
2019-10-28 13:36:16,40.627500,14.373275
2019-10-28 13:10:23,40.627445,14.373328
2019-10-28 13:10:19,40.627475,14.373280
2019-10-28 13:10:15,40.627453,14.373262
2019-10-27 19:35:02,40.624813,14.376455
2019-10-27 19:34:57,40.624803,14.376475
2019-10-27 19:34:52,40.624788,14.376450
2019-10-27 13:30:29,40.627987,14.367008
2019-10-27 13:30:28,40.628012,14.366950
2019-10-27 13:27:58,40.627863,14.366958
2019-10-27 13:17:24,40.628005,14.367228
2019-10-27 13:13:09,40.627462,14.369295
2019-10-27 13:03:34,40.627725,14.373042
2019-10-27 13:03:32,40.627717,14.373030
2019-10-27 12:58:35,40.627272,14.373583
2019-10-27 12:58:26,40.627392,14.373733
2019-10-27 12:33:51,40.625988,14.378670
2019-10-27 12:33:44,40.626075,14.378703
2019-10-27 12:33:40,40.626045,14.378597
